RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_MSG_TEXT	CURRENT_MSG_TIME	TRIAL_START_TIME	ScannerPulseTime	emotion
pilot07	1	Frame to be displayed 370	13408	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 371	13442	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 372	13475	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 373	13508	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 374	13541	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 375	13575	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 376	13608	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 377	13641	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 378	13675	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 379	13708	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 380	13741	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 381	13775	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 382	13808	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 383	13841	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 384	13875	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 385	13908	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 386	13942	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 387	13976	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 388	14009	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 389	14042	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 390	14076	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 391	14109	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 392	14142	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 393	14176	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 394	14209	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 395	14242	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 396	14276	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 397	14309	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 398	14342	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 399	14376	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 400	14409	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 401	14442	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 402	14476	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 403	14509	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 404	14542	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 405	14576	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 406	14609	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 407	14642	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 408	14676	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 409	14709	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 410	14742	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 411	14776	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 412	14809	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 413	14842	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 414	14876	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 415	14909	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 416	14943	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 417	14977	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 418	15010	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 419	15043	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 420	15077	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 421	15110	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 422	15143	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 423	15177	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 424	15210	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 425	15243	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 426	15277	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 427	15310	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 428	15343	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 429	15377	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 430	15410	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 431	15443	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 432	15477	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 433	15510	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 434	15543	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 435	15577	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 436	15610	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 437	15643	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 438	15677	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 439	15710	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 440	15743	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 441	15777	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 442	15810	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 443	15844	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 444	15878	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 445	15911	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 446	15944	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 447	15978	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 448	16011	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 449	16044	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 450	16078	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 451	16111	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 452	16144	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 453	16178	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 454	16211	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 455	16244	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 456	16278	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 457	16311	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 458	16344	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 459	16378	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 460	16411	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 461	16444	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 462	16478	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 463	16511	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 464	16544	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 465	16578	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 466	16611	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 467	16644	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 468	16678	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 469	16711	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 470	16744	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 471	16778	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 472	16811	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 473	16844	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 474	16879	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 475	16912	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 476	16945	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 477	16979	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 478	17012	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 479	17045	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 480	17079	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 481	17112	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 482	17145	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 483	17179	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 484	17212	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 485	17245	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 486	17279	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 487	17312	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 488	17345	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 489	17379	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 490	17412	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 491	17445	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 492	17479	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 493	17512	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 494	17545	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 495	17579	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 496	17612	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 497	17645	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 498	17679	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 499	17712	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 500	17745	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 501	17779	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 502	17813	8549997	8545161	Unpleasant
pilot07	1	Frame to be displayed 503	17846	8549997	8545161	Unpleasant
pilot07	1	CONDITIONAL	17880	8549997	8545161	Unpleasant
pilot07	1	RESPONSE_SCREEN	17896	8549997	8545161	Unpleasant
pilot07	1	CONDITIONAL_experimental_block	17897	8549997	8545161	Unpleasant
pilot07	1	SET_DISPLAY_TIME	17897	8549997	8545161	Unpleasant
pilot07	1	KEYBOARD_RESPONSE	18706	8549997	8545161	Unpleasant
pilot07	1	UPDATE_ATTRIBUTE_KEY	18707	8549997	8545161	Unpleasant
pilot07	1	RESPONSE_BLANK	18713	8549997	8545161	Unpleasant
pilot07	1	TIMER	22896	8549997	8545161	Unpleasant
pilot07	1	Checking whether the response is correct or not	22897	8549997	8545161	Unpleasant
pilot07	1	CORRECT_RESPONSE	22897	8549997	8545161	Unpleasant
pilot07	1	B_002X.xvd *displayed Frames* 503 *Dropped Frames* 0	22900	8549997	8545161	Unpleasant
pilot07	1	DISPLAY_BLANK	22901	8549997	8545161	Unpleasant
pilot07	1	TRIAL_RESULT 0	22999	8549997	8545161	Unpleasant
pilot07	2	TRIALID 1	-56	8573397	8545161	Pleasant
pilot07	2	RECCFG CR 500 2 1 R	-2	8573397	8545161	Pleasant
pilot07	2	ELCLCFG MLRR	-2	8573397	8545161	Pleasant
pilot07	2	GAZE_COORDS 0.00 0.00 1919.00 1079.00	-2	8573397	8545161	Pleasant
pilot07	2	THRESHOLDS R 70 216	-2	8573397	8545161	Pleasant
pilot07	2	ELCL_WINDOW_SIZES 176 188 0 0	-2	8573397	8545161	Pleasant
pilot07	2	CAMERA_LENS_FOCAL_LENGTH 38.00	-2	8573397	8545161	Pleasant
pilot07	2	PUPIL_DATA_TYPE RAW_AUTOSLIP	-2	8573397	8545161	Pleasant
pilot07	2	ELCL_PROC ELLIPSE  (5)	-2	8573397	8545161	Pleasant
pilot07	2	ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30	-2	8573397	8545161	Pleasant
pilot07	2	!MODE RECORD CR 500 2 1 R	-1	8573397	8545161	Pleasant
pilot07	2	RESET_VARS	63	8573397	8545161	Pleasant
pilot07	2	FIXATION_SCREEN	68	8573397	8545161	Pleasant
pilot07	2	FIX_TIMER	544	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 1	569	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 2	602	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 3	636	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 4	669	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 5	703	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 6	736	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 7	769	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 8	802	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 9	836	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 10	869	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 11	902	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 12	936	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 13	953	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 14	986	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 15	1019	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 16	1053	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 17	1086	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 18	1120	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 19	1153	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 20	1186	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 21	1220	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 22	1253	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 23	1286	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 24	1320	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 25	1353	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 26	1387	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 27	1420	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 28	1453	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 29	1487	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 30	1520	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 31	1553	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 32	1587	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 33	1620	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 34	1653	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 35	1687	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 36	1720	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 37	1754	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 38	1787	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 39	1820	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 40	1854	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 41	1887	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 42	1920	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 43	1954	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 44	1987	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 45	2020	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 46	2054	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 47	2087	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 48	2121	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 49	2154	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 50	2187	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 51	2221	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 52	2254	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 53	2287	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 54	2320	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 55	2354	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 56	2387	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 57	2420	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 58	2438	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 59	2471	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 60	2504	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 61	2538	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 62	2571	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 63	2604	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 64	2638	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 65	2671	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 66	2704	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 67	2738	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 68	2771	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 69	2805	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 70	2838	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 71	2871	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 72	2905	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 73	2938	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 74	2971	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 75	3005	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 76	3038	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 77	3071	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 78	3105	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 79	3138	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 80	3172	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 81	3205	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 82	3238	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 83	3272	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 84	3305	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 85	3338	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 86	3372	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 87	3405	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 88	3438	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 89	3472	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 90	3505	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 91	3539	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 92	3572	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 93	3605	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 94	3639	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 95	3672	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 96	3705	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 97	3739	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 98	3772	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 99	3805	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 100	3839	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 101	3872	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 102	3905	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 103	3939	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 104	3956	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 105	3989	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 106	4022	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 107	4056	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 108	4089	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 109	4122	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 110	4156	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 111	4189	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 112	4222	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 113	4256	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 114	4289	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 115	4323	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 116	4356	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 117	4389	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 118	4423	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 119	4456	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 120	4489	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 121	4523	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 122	4556	8573397	8545161	Pleasant
pilot07	2	Frame to be displayed 123	4589	8573397	8545161	Pleasant
